Order ID,Order Date,Customer Name,Country,State,City,Region,Segment,Ship Mode,Category,Sub-Category,Product Name,Discount,Sales,Profit,Quantity,Feedback?
BN-2011-3154402,2011-06-17,Larry Lambert,Sweden,Vastra Gotaland,Gothenburg,North,Consumer,Economy,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",0.5,714,-143,3,TRUE
BN-2011-3154402,2011-06-17,Larry Lambert,Sweden,Vastra Gotaland,Gothenburg,North,Consumer,Economy,Office Supplies,Storage,"Fellowes Folders, Industrial",0.5,27,-15,2,FALSE
AZ-2011-9703855,2011-06-18,Nancy Fike,Spain,Castile and Leon,Valladolid,South,Consumer,Economy,Office Supplies,Storage,"Rogers Trays, Blue",0.1,278,62,5,FALSE
AZ-2011-9703855,2011-06-18,Nancy Fike,Spain,Castile and Leon,Valladolid,South,Consumer,Economy,Technology,Machines,"Okidata Calculator, White",0.1,411,-37,9,TRUE
BN-2011-5897988,2011-06-18,Casey Forte,Spain,Navarra,Pamplona,South,Consumer,Economy Plus,Furniture,Bookcases,"Ikea Library with Doors, Metal",0,1814,653,5,FALSE
BN-2011-5897988,2011-06-18,Casey Forte,Spain,Navarra,Pamplona,South,Consumer,Economy Plus,Office Supplies,Storage,"Eldon Folders, Wire Frame",0.1,29,0,2,TRUE
BN-2011-5897988,2011-06-18,Casey Forte,Spain,Navarra,Pamplona,South,Consumer,Economy Plus,Technology,Copiers,"Sharp Ink, Laser",0,373,60,3,TRUE
BN-2011-5897988,2011-06-18,Casey Forte,Spain,Navarra,Pamplona,South,Consumer,Economy Plus,Technology,Phones,"Motorola Signal Booster, Cordless",0.1,263,102,2,FALSE
AZ-2011-9528187,2011-06-20,Charlie Power,United Kingdom,England,Mansfield,North,Home Office,Economy,Office Supplies,Labels,"Novimex Legal Exhibit Labels, 5000 Label Set",0,119,16,11,TRUE
AZ-2011-9528187,2011-06-20,Charlie Power,United Kingdom,England,Mansfield,North,Home Office,Economy,Technology,Phones,"Motorola Office Telephone, Full Size",0,73,23,1,FALSE
AZ-2011-9777525,2011-06-21,Charlie Horrocks,United Kingdom,England,Weston-super-Mare,North,Consumer,Economy,Office Supplies,Binders,"Avery Binder Covers, Clear",0,32,7,3,TRUE
AZ-2011-9777525,2011-06-21,Charlie Horrocks,United Kingdom,England,Weston-super-Mare,North,Consumer,Economy,Technology,Accessories,"Logitech Memory Card, Erganomic",0,405,8,4,FALSE
AZ-2011-8847796,2011-06-24,Walter Aguilar,Spain,Madrid,Madrid,South,Consumer,Economy,Office Supplies,Art,"Stanley Pencil Sharpener, Fluorescent",0,173,55,7,TRUE
AZ-2011-8847796,2011-06-24,Walter Aguilar,Spain,Madrid,Madrid,South,Consumer,Economy,Office Supplies,Binders,"Cardinal Index Tab, Durable",0,46,21,6,TRUE
BN-2011-7016974,2011-06-25,Jordan Peacock,Sweden,Stockholm,Stockholm,North,Corporate,Economy,Office Supplies,Fasteners,"Accos Push Pins, Assorted Sizes",0.5,18,-17,3,TRUE
AZ-2011-2627856,2011-06-27,Randall Roberts,Spain,Madrid,Las Rozas de Madrid,South,Consumer,Economy,Office Supplies,Art,"Stanley Pens, Easy-Erase",0,41,18,4,TRUE
AZ-2011-6447932,2011-06-28,William Martin,Spain,Catalonia,Barcelona,South,Corporate,Economy,Furniture,Bookcases,"Bush Corner Shelving, Metal",0,247,35,2,FALSE
AZ-2011-5827692,2011-06-28,Jonathan Bottrill,United Kingdom,Scotland,Glasgow,North,Consumer,Economy,Technology,Machines,"Okidata Inkjet, Wireless",0,628,6,2,FALSE
AZ-2011-1260928,2011-06-28,Ruby Frost,Spain,Andalusia,Torremolinos,South,Home Office,Economy,Office Supplies,Binders,"Avery Binder Covers, Economy",0,33,10,3,FALSE
BN-2011-1481332,2011-06-28,Sam French,United Kingdom,England,London,North,Consumer,Economy,Furniture,Furnishings,"Tenex Light Bulb, Durable",0.4,19,-9,2,FALSE
BN-2011-1481332,2011-06-28,Sam French,United Kingdom,England,London,North,Consumer,Economy,Office Supplies,Binders,"Ibico Hole Reinforcements, Economy",0.1,44,19,7,TRUE
BN-2011-8231931,2011-06-29,Laura Akhtar,United Kingdom,England,London,North,Consumer,Economy,Office Supplies,Supplies,"Elite Scissors, Serrated",0.1,87,-4,5,FALSE
AZ-2011-1722024,2011-07-01,Chelsea Bannister,United Kingdom,England,Coventry,North,Consumer,Priority,Office Supplies,Art,"Sanford Highlighters, Fluorescent",0,34,14,2,TRUE
AZ-2011-9520720,2011-07-06,Henry Pedder,United Kingdom,England,Rochdale,North,Consumer,Immediate,Office Supplies,Storage,"Tenex Trays, Single Width",0,108,41,2,TRUE
BN-2011-2207137,2011-07-12,Juanita Smalls,United Kingdom,England,Birmingham,North,Home Office,Economy,Office Supplies,Art,"Binney & Smith Pens, Blue",0.5,24,-4,4,TRUE
BN-2011-2207137,2011-07-12,Juanita Smalls,United Kingdom,England,Birmingham,North,Home Office,Economy,Office Supplies,Storage,"Smead Folders, Blue",0.5,61,-47,7,FALSE
AZ-2011-2201547,2011-07-13,Lola Hughes,United Kingdom,England,Bideford,North,Consumer,Economy,Office Supplies,Paper,"Xerox Memo Slips, Recycled",0,94,14,7,FALSE
AZ-2011-2201547,2011-07-13,Lola Hughes,United Kingdom,England,Bideford,North,Consumer,Economy,Office Supplies,Storage,"Eldon Shelving, Single Width",0,194,0,4,FALSE
AZ-2011-9195433,2011-07-14,Kristina Moore,Spain,Castile and Leon,Ponferrada,South,Corporate,Economy,Furniture,Furnishings,"Rubbermaid Door Stop, Duo Pack",0,351,24,8,TRUE
BN-2011-6142692,2011-07-14,Jack Brier,United Kingdom,England,London,North,Consumer,Priority,Technology,Machines,"Okidata Printer, Red",0.1,956,-96,4,TRUE
BN-2011-6142692,2011-07-14,Jack Brier,United Kingdom,England,London,North,Consumer,Priority,Technology,Phones,"Apple Signal Booster, with Caller ID",0.1,738,-8,6,FALSE
AZ-2011-1693949,2011-07-18,Cynthia Zielinski,United Kingdom,England,Derby,North,Home Office,Economy,Technology,Machines,"StarTech Inkjet, Wireless",0,1207,36,4,TRUE
BN-2011-2343184,2011-07-20,Rory Martindale,United Kingdom,England,Aylesbury,North,Consumer,Economy Plus,Furniture,Furnishings,"Deflect-O Photo Frame, Erganomic",0.3,106,-23,3,TRUE
BN-2011-2343184,2011-07-20,Rory Martindale,United Kingdom,England,Aylesbury,North,Consumer,Economy Plus,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",0,79,35,5,FALSE
BN-2011-2343184,2011-07-20,Rory Martindale,United Kingdom,England,Aylesbury,North,Consumer,Economy Plus,Office Supplies,Fasteners,"Accos Clamps, Assorted Sizes",0,34,10,2,FALSE
BN-2011-2343184,2011-07-20,Rory Martindale,United Kingdom,England,Aylesbury,North,Consumer,Economy Plus,Office Supplies,Labels,"Novimex Shipping Labels, Alphabetical",0,11,5,1,FALSE
BN-2011-2343184,2011-07-20,Rory Martindale,United Kingdom,England,Aylesbury,North,Consumer,Economy Plus,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",0,273,57,2,FALSE
AZ-2011-3252710,2011-07-22,Archie Whittaker,United Kingdom,England,Hastings,North,Home Office,Economy Plus,Office Supplies,Binders,"Avery Hole Reinforcements, Clear",0,12,1,3,TRUE
AZ-2011-3252710,2011-07-22,Archie Whittaker,United Kingdom,England,Hastings,North,Home Office,Economy Plus,Technology,Copiers,"Brother Wireless Fax, High-Speed",0,1508,332,4,FALSE
BN-2011-9020794,2011-07-24,Kian Thomson,Portugal,Porto,Vila Nova de Gaia,South,Consumer,Priority,Office Supplies,Binders,"Ibico Binder, Recycled",0.5,40,-33,5,TRUE
BN-2011-9020794,2011-07-24,Kian Thomson,Portugal,Porto,Vila Nova de Gaia,South,Consumer,Priority,Office Supplies,Envelopes,"Ames Interoffice Envelope, Set of 50",0.5,23,-5,1,TRUE
AZ-2011-9510405,2011-07-27,Donald Pak,Spain,Catalonia,Reus,South,Corporate,Economy,Office Supplies,Binders,"Cardinal Hole Reinforcements, Clear",0,10,4,2,FALSE
BN-2011-5036253,2011-07-29,Lucas Wood,United Kingdom,England,Sheffield,North,Corporate,Priority,Office Supplies,Fasteners,"Stockwell Push Pins, 12 Pack",0.5,55,-44,8,TRUE
AZ-2011-7833524,2011-08-03,Mike Langer,United Kingdom,England,Huddersfield,North,Corporate,Economy,Furniture,Chairs,"Novimex Rocking Chair, Black",0,387,46,3,TRUE
AZ-2011-8748429,2011-08-04,Noah Chamberlain,United Kingdom,England,Ashford,North,Consumer,Economy,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",0,8,1,1,FALSE
AZ-2011-8748429,2011-08-04,Noah Chamberlain,United Kingdom,England,Ashford,North,Consumer,Economy,Office Supplies,Labels,"Novimex Legal Exhibit Labels, Laser Printer Compatible",0,42,14,4,TRUE
AZ-2011-8748429,2011-08-04,Noah Chamberlain,United Kingdom,England,Ashford,North,Consumer,Economy,Office Supplies,Storage,"Tenex Trays, Industrial",0,164,16,3,FALSE
AZ-2011-8748429,2011-08-04,Noah Chamberlain,United Kingdom,England,Ashford,North,Consumer,Economy,Technology,Phones,"Samsung Speaker Phone, with Caller ID",0,616,37,5,TRUE
AZ-2011-5097391,2011-08-05,Nancy Fike,Switzerland,Basel-Stadt,Basel,Central,Consumer,Economy Plus,Office Supplies,Art,"Binney & Smith Highlighters, Fluorescent",0,36,3,2,FALSE
AZ-2011-3674097,2011-08-09,Tom Charlton,United Kingdom,England,Harrow,North,Corporate,Economy,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Recycled",0,503,166,11,TRUE
AZ-2011-3674097,2011-08-09,Tom Charlton,United Kingdom,England,Harrow,North,Corporate,Economy,Office Supplies,Labels,"Smead File Folder Labels, 5000 Label Set",0,28,13,3,FALSE
AZ-2011-4802355,2011-08-09,Alana Tyson,Spain,Valenciana,Valencia,South,Home Office,Economy,Furniture,Furnishings,"Advantus Stacking Tray, Black",0,53,15,2,TRUE
AZ-2011-4802355,2011-08-09,Alana Tyson,Spain,Valenciana,Valencia,South,Home Office,Economy,Furniture,Furnishings,"Deflect-O Photo Frame, Duo Pack",0,208,0,4,TRUE
AZ-2011-5059692,2011-08-10,Natasha Sykes,United Kingdom,England,London,North,Consumer,Economy,Office Supplies,Art,"Sanford Markers, Blue",0.1,105,10,5,TRUE
AZ-2011-5059692,2011-08-10,Natasha Sykes,United Kingdom,England,London,North,Consumer,Economy,Technology,Phones,"Cisco Smart Phone, Cordless",0.1,5277,1759,9,FALSE
AZ-2011-8338326,2011-08-12,Robert Ramsey,United Kingdom,England,Sunderland,North,Consumer,Economy,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Traditional",0,143,32,1,FALSE
AZ-2011-8338326,2011-08-12,Robert Ramsey,United Kingdom,England,Sunderland,North,Consumer,Economy,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Set of 50",0,190,68,4,TRUE
AZ-2011-8338326,2011-08-12,Robert Ramsey,United Kingdom,England,Sunderland,North,Consumer,Economy,Technology,Machines,"Konica Receipt Printer, Red",0,597,185,5,FALSE
AZ-2011-8338326,2011-08-12,Robert Ramsey,United Kingdom,England,Sunderland,North,Consumer,Economy,Technology,Phones,"Motorola Signal Booster, Cordless",0,584,263,4,TRUE
AZ-2011-8207490,2011-08-12,Ellie Chapman,Spain,Catalonia,Tarragona,South,Home Office,Priority,Office Supplies,Art,"BIC Sketch Pad, Fluorescent",0,100,33,2,FALSE
AZ-2011-7845997,2011-08-12,Spencer Wallis,United Kingdom,England,London,North,Consumer,Priority,Office Supplies,Art,"BIC Pens, Fluorescent",0.1,42,11,3,FALSE
AZ-2011-1902971,2011-08-15,Hayden Perkins,United Kingdom,England,Bolton,North,Consumer,Immediate,Furniture,Bookcases,"Dania Floating Shelf Set, Metal",0,169,64,1,FALSE
AZ-2011-1902971,2011-08-15,Hayden Perkins,United Kingdom,England,Bolton,North,Consumer,Immediate,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Pine",0,431,13,3,TRUE
AZ-2011-1902971,2011-08-15,Hayden Perkins,United Kingdom,England,Bolton,North,Consumer,Immediate,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",0,56,18,2,FALSE
AZ-2011-1902971,2011-08-15,Hayden Perkins,United Kingdom,England,Bolton,North,Consumer,Immediate,Office Supplies,Binders,"Wilson Jones Binding Machine, Clear",0,339,102,7,FALSE
AZ-2011-9715464,2011-08-15,Lilly Akhtar,United Kingdom,England,Manchester,North,Home Office,Immediate,Office Supplies,Binders,"Wilson Jones Binding Machine, Clear",0,97,29,2,TRUE
AZ-2011-9316144,2011-08-15,Melissa Bean,United Kingdom,England,Norwich,North,Home Office,Priority,Technology,Accessories,"Enermax Numeric Keypad, Erganomic",0,176,19,3,TRUE
AZ-2011-7213826,2011-08-16,Molly Palmer,United Kingdom,England,Harrogate,North,Corporate,Economy,Office Supplies,Art,"Binney & Smith Canvas, Blue",0,205,39,4,FALSE
AZ-2011-7213826,2011-08-16,Molly Palmer,United Kingdom,England,Harrogate,North,Corporate,Economy,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Durable",0,12,4,2,TRUE
AZ-2011-7213826,2011-08-16,Molly Palmer,United Kingdom,England,Harrogate,North,Corporate,Economy,Office Supplies,Storage,"Rogers Box, Single Width",0,48,6,2,TRUE
AZ-2011-7213826,2011-08-16,Molly Palmer,United Kingdom,England,Harrogate,North,Corporate,Economy,Office Supplies,Storage,"Tenex File Cart, Single Width",0,268,24,2,TRUE
AZ-2011-7213826,2011-08-16,Molly Palmer,United Kingdom,England,Harrogate,North,Corporate,Economy,Technology,Phones,"Nokia Smart Phone, Cordless",0,4453,1425,7,TRUE
AZ-2011-9172584,2011-08-16,Kai Wicks,Spain,Catalonia,Sant Boi de Llobregat,South,Corporate,Priority,Furniture,Furnishings,"Advantus Light Bulb, Durable",0,51,12,3,TRUE
AZ-2011-2851167,2011-08-17,Ruby Blomfield,Spain,Madrid,Madrid,South,Consumer,Economy,Office Supplies,Binders,"Avery Binder Covers, Clear",0,32,7,3,TRUE
AZ-2011-2369759,2011-08-18,Rory Jess,United Kingdom,England,London,North,Home Office,Economy Plus,Office Supplies,Fasteners,"Advantus Paper Clips, Assorted Sizes",0.1,25,10,2,FALSE
AZ-2011-2369759,2011-08-18,Rory Jess,United Kingdom,England,London,North,Home Office,Economy Plus,Technology,Machines,"StarTech Calculator, Durable",0.1,72,4,2,FALSE
BN-2011-1246931,2011-08-18,Ryan Ackland,United Kingdom,England,London,North,Consumer,Economy,Technology,Phones,"Cisco Speaker Phone, Cordless",0.1,382,0,3,FALSE
AZ-2011-8032051,2011-08-19,Lisa Boyette,Spain,Madrid,Madrid,South,Corporate,Economy Plus,Office Supplies,Art,"BIC Highlighters, Water Color",0,66,12,3,TRUE
AZ-2011-6634822,2011-08-21,Isabella Secombe,Spain,Madrid,Madrid,South,Consumer,Immediate,Furniture,Bookcases,"Bush Floating Shelf Set, Traditional",0,514,92,3,TRUE
AZ-2011-6634822,2011-08-21,Isabella Secombe,Spain,Madrid,Madrid,South,Consumer,Immediate,Furniture,Furnishings,"Eldon Clock, Duo Pack",0,57,25,1,TRUE
AZ-2011-6634822,2011-08-21,Isabella Secombe,Spain,Madrid,Madrid,South,Consumer,Immediate,Office Supplies,Paper,"SanDisk Computer Printout Paper, 8.5 x 11",0,68,7,2,TRUE
AZ-2011-6634822,2011-08-21,Isabella Secombe,Spain,Madrid,Madrid,South,Consumer,Immediate,Office Supplies,Storage,"Eldon Folders, Blue",0.1,107,8,7,TRUE
BN-2011-980083,2011-08-21,Alexandra Whitehouse,Switzerland,Vaud,Lausanne,Central,Consumer,Economy,Furniture,Furnishings,"Advantus Photo Frame, Black",0,265,3,5,TRUE
BN-2011-980083,2011-08-21,Alexandra Whitehouse,Switzerland,Vaud,Lausanne,Central,Consumer,Economy,Office Supplies,Storage,"Smead Box, Wire Frame",0,30,5,3,TRUE
BN-2011-980083,2011-08-21,Alexandra Whitehouse,Switzerland,Vaud,Lausanne,Central,Consumer,Economy,Technology,Phones,"Samsung Office Telephone, Cordless",0,204,31,3,TRUE
AZ-2011-1645475,2011-08-22,Millie Franklin,United Kingdom,England,Bristol,North,Consumer,Economy Plus,Office Supplies,Appliances,"KitchenAid Microwave, Silver",0,622,19,2,FALSE
AZ-2011-9167855,2011-08-23,Patricia Epps,United Kingdom,England,London,North,Corporate,Economy,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Economy",0.1,76,19,3,TRUE
AZ-2011-9167855,2011-08-23,Patricia Epps,United Kingdom,England,London,North,Corporate,Economy,Technology,Phones,"Motorola Headset, Cordless",0.1,149,36,2,FALSE
AZ-2011-2748688,2011-08-24,Francesca Bowen,United Kingdom,England,High Wycombe,North,Consumer,Economy,Office Supplies,Art,"Stanley Markers, Water Color",0,51,17,2,TRUE
AZ-2011-3535148,2011-08-25,Georgina Arnold,United Kingdom,Scotland,Paisley,North,Corporate,Economy,Office Supplies,Art,"Sanford Pens, Easy-Erase",0,34,8,3,FALSE
AZ-2011-4704797,2011-08-26,Robert Quick,Spain,Galicia,Vigo,South,Consumer,Economy,Furniture,Chairs,"Novimex Swivel Stool, Black",0.2,259,-55,2,TRUE
AZ-2011-4704797,2011-08-26,Robert Quick,Spain,Galicia,Vigo,South,Consumer,Economy,Office Supplies,Art,"Boston Canvas, Fluorescent",0,55,10,1,FALSE
AZ-2011-3930237,2011-08-26,Mark Westfall,United Kingdom,England,Rochdale,North,Consumer,Economy Plus,Office Supplies,Fasteners,"Advantus Rubber Bands, Metal",0,17,4,1,FALSE
AZ-2011-9722198,2011-08-30,Evan Allen,United Kingdom,England,Chester,North,Corporate,Economy,Office Supplies,Binders,"Avery Hole Reinforcements, Recycled",0,10,4,2,TRUE
AZ-2011-8361446,2011-09-01,Libby McDonald,United Kingdom,England,High Wycombe,North,Home Office,Priority,Office Supplies,Art,"BIC Pencil Sharpener, Fluorescent",0,61,21,2,FALSE
BN-2011-7176889,2011-09-03,Evie Flockhart,Sweden,Vastra Gotaland,Gothenburg,North,Consumer,Economy,Office Supplies,Art,"Binney & Smith Canvas, Blue",0.5,51,-32,2,FALSE
BN-2011-7176889,2011-09-03,Evie Flockhart,Sweden,Vastra Gotaland,Gothenburg,North,Consumer,Economy,Technology,Copiers,"Brother Ink, High-Speed",0.5,146,-128,2,TRUE
AZ-2011-5265175,2011-09-06,Ryan Price,United Kingdom,England,Dudley,North,Consumer,Economy,Office Supplies,Appliances,"Breville Stove, White",0,1119,246,2,FALSE
AZ-2011-9146320,2011-09-07,Mary Parker,Spain,Castile and Leon,Salamanca,South,Corporate,Immediate,Office Supplies,Binders,"Ibico Binder Covers, Recycled",0,28,10,2,TRUE
AZ-2011-5313166,2011-09-08,Alexander Bond,Spain,Galicia,Lugo,South,Corporate,Economy Plus,Office Supplies,Appliances,"Hamilton Beach Stove, Silver",0,6517,2476,12,FALSE
AZ-2011-5313166,2011-09-08,Alexander Bond,Spain,Galicia,Lugo,South,Corporate,Economy Plus,Office Supplies,Storage,"Fellowes Trays, Wire Frame",0.1,457,76,9,TRUE
AZ-2011-1868249,2011-09-12,Leah Marsh,Spain,Valenciana,Alicante,South,Corporate,Economy,Technology,Phones,"Apple Speaker Phone, with Caller ID",0.1,777,129,7,FALSE
AZ-2011-8227978,2011-09-14,Anna Kelly,United Kingdom,England,Northampton,North,Corporate,Economy,Technology,Accessories,"Logitech Keyboard, Erganomic",0,211,19,3,FALSE
AZ-2011-1484679,2011-09-14,Jay Andrews,United Kingdom,England,Darlington,North,Consumer,Economy Plus,Office Supplies,Storage,"Tenex Shelving, Blue",0,273,14,5,FALSE
AZ-2011-8465032,2011-09-14,Tahlia Murnin,United Kingdom,England,Worcester,North,Consumer,Immediate,Office Supplies,Art,"Sanford Markers, Water Color",0,317,28,12,TRUE
AZ-2011-578089,2011-09-15,Tyson Jonathan,Spain,Madrid,Madrid,South,Consumer,Economy,Furniture,Furnishings,"Tenex Frame, Durable",0,749,180,7,TRUE
AZ-2011-6765105,2011-09-15,Mike Obrien,Spain,Valenciana,Valencia,South,Consumer,Economy,Technology,Phones,"Apple Audio Dock, VoIP",0.1,301,73,2,TRUE
BN-2011-6498909,2011-09-15,John Town,United Kingdom,England,Loughborough,North,Consumer,Economy,Office Supplies,Storage,"Rogers File Cart, Blue",0,281,3,2,TRUE
AZ-2011-5376119,2011-09-16,Mary Saterfiel,United Kingdom,England,Woking,North,Consumer,Economy,Furniture,Tables,"Hon Training Table, Adjustable Height",0,1674,686,5,FALSE
AZ-2011-839331,2011-09-18,Angelina Beeton,United Kingdom,England,Dudley,North,Consumer,Economy,Furniture,Bookcases,"Bush Floating Shelf Set, Pine",0,518,160,3,TRUE
AZ-2011-839331,2011-09-18,Angelina Beeton,United Kingdom,England,Dudley,North,Consumer,Economy,Office Supplies,Art,"Boston Pens, Blue",0,71,1,5,FALSE
AZ-2011-839331,2011-09-18,Angelina Beeton,United Kingdom,England,Dudley,North,Consumer,Economy,Office Supplies,Paper,"Xerox Memo Slips, 8.5 x 11",0,88,9,5,TRUE
AZ-2011-839331,2011-09-18,Angelina Beeton,United Kingdom,England,Dudley,North,Consumer,Economy,Technology,Machines,"StarTech Phone, White",0,73,30,1,TRUE
AZ-2011-9992253,2011-09-19,Ralph Holmes,United Kingdom,England,Blackburn,North,Consumer,Economy,Technology,Copiers,"Sharp Personal Copier, Digital",0,359,179,3,FALSE
AZ-2011-3127133,2011-09-19,Hershel Snyder,Spain,Murcia,Murcia,South,Corporate,Economy,Furniture,Furnishings,"Deflect-O Photo Frame, Black",0,311,68,6,TRUE
AZ-2011-3127133,2011-09-19,Hershel Snyder,Spain,Murcia,Murcia,South,Corporate,Economy,Office Supplies,Binders,"Cardinal Binder Covers, Clear",0,34,9,3,TRUE
BN-2011-1950255,2011-09-19,Aaron Macrossan,United Kingdom,Scotland,Cumbernauld,North,Home Office,Economy,Office Supplies,Art,"Sanford Pencil Sharpener, Easy-Erase",0,81,41,3,FALSE
AZ-2011-5492852,2011-09-20,Spencer Calvert,United Kingdom,England,Plymouth,North,Corporate,Priority,Office Supplies,Storage,"Smead Box, Blue",0,22,0,2,FALSE
AZ-2011-7643452,2011-09-20,Zachary Disher,United Kingdom,England,Colchester,North,Consumer,Immediate,Office Supplies,Supplies,"Stiletto Ruler, Serrated",0,35,11,3,FALSE
AZ-2011-3828424,2011-09-20,Viola Watson,United Kingdom,England,Leeds,North,Consumer,Economy,Office Supplies,Storage,"Tenex File Cart, Single Width",0,268,24,2,FALSE
AZ-2011-3828424,2011-09-20,Viola Watson,United Kingdom,England,Leeds,North,Consumer,Economy,Technology,Phones,"Cisco Speaker Phone, Cordless",0,565,57,4,TRUE
AZ-2011-2669941,2011-09-22,Edward Zwar,United Kingdom,England,York,North,Consumer,Economy,Office Supplies,Art,"Boston Pencil Sharpener, Water Color",0,161,80,5,FALSE
BN-2011-5999704,2011-09-23,Alexandra Portus,Sweden,Vastra Gotaland,Gothenburg,North,Corporate,Economy,Office Supplies,Supplies,"Elite Box Cutter, High Speed",0.5,122,-24,7,TRUE
AZ-2011-5981422,2011-09-24,Alannah Callaway,United Kingdom,England,Birkenhead,North,Consumer,Priority,Office Supplies,Binders,"Cardinal Binding Machine, Clear",0,148,59,3,TRUE
